monitoringSiteIdentifier,monitoringSiteIdentifierScheme,phenomenonTimeReferenceYear,observedPropertyDeterminandCode,observedPropertyDeterminandLabel,resultEmissionsUom,resultEmissionsValue,procedureEstimateDetail,resultObservationStatus,Remarks,metadata_versionId,metadata_beginLifeSpanVersion,metadata_statusCode,metadata_observationStatus,metadata_statements,UID
SE649673-151838,euMonitoringSiteCode,2017,CAS_14798-03-9,Ammonium,t/a,20.6,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3102
SE649673-151838,euMonitoringSiteCode,2016,CAS_14798-03-9,Ammonium,t/a,30.3,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3081
SE649673-151838,euMonitoringSiteCode,2015,CAS_14798-03-9,Ammonium,t/a,41.5,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3060
SE649673-151838,euMonitoringSiteCode,2014,CAS_14798-03-9,Ammonium,t/a,76.6,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3039
SE648930-125964,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,26.9,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3018
SE648930-125964,euMonitoringSiteCode,2019,CAS_14798-03-9,Ammonium,t/a,30.5,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2997
SE648930-125964,euMonitoringSiteCode,2018,CAS_14798-03-9,Ammonium,t/a,24.9,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2976
SE648930-125964,euMonitoringSiteCode,2017,CAS_14798-03-9,Ammonium,t/a,22.1,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2955
SE648930-125964,euMonitoringSiteCode,2016,CAS_14798-03-9,Ammonium,t/a,20.6,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2934
SE648930-125964,euMonitoringSiteCode,2014,CAS_14798-03-9,Ammonium,t/a,32.1,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2892
SE648930-125964,euMonitoringSiteCode,2015,CAS_14798-03-9,Ammonium,t/a,23.9,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2913
SE647582-127369,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,3.56,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2871
SE647582-127369,euMonitoringSiteCode,2019,CAS_14798-03-9,Ammonium,t/a,4.33,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2850
SE647582-127369,euMonitoringSiteCode,2018,CAS_14798-03-9,Ammonium,t/a,,FloodY,L,No estimate due to severe data loss due to iregular sampling,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2829
SE647582-127369,euMonitoringSiteCode,2016,CAS_14798-03-9,Ammonium,t/a,3.93,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2787
SE647582-127369,euMonitoringSiteCode,2017,CAS_14798-03-9,Ammonium,t/a,4.53,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2808
SE647582-127369,euMonitoringSiteCode,2015,CAS_14798-03-9,Ammonium,t/a,4.65,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2766
SE647582-127369,euMonitoringSiteCode,2014,CAS_14798-03-9,Ammonium,t/a,6.01,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2745
SE641071-127372,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,245,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2724
SE641071-127372,euMonitoringSiteCode,2018,CAS_14798-03-9,Ammonium,t/a,263,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2682
SE641071-127372,euMonitoringSiteCode,2019,CAS_14798-03-9,Ammonium,t/a,269,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2703
SE641071-127372,euMonitoringSiteCode,2017,CAS_14798-03-9,Ammonium,t/a,213,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2661
SE641071-127372,euMonitoringSiteCode,2016,CAS_14798-03-9,Ammonium,t/a,231,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2640
SE641071-127372,euMonitoringSiteCode,2015,CAS_14798-03-9,Ammonium,t/a,238,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2619
SE641071-127372,euMonitoringSiteCode,2014,CAS_14798-03-9,Ammonium,t/a,364,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2598
SE639339-154122,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0.917,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2577
SE639339-154122,euMonitoringSiteCode,2019,CAS_14798-03-9,Ammonium,t/a,1.66,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2556
SE639339-154122,euMonitoringSiteCode,2018,CAS_14798-03-9,Ammonium,t/a,2.2,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2535
SE639339-154122,euMonitoringSiteCode,2017,CAS_14798-03-9,Ammonium,t/a,0.912,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2514
SE639339-154122,euMonitoringSiteCode,2016,CAS_14798-03-9,Ammonium,t/a,1.13,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2493
SE639339-154122,euMonitoringSiteCode,2015,CAS_14798-03-9,Ammonium,t/a,1.87,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2472
SE639339-154122,euMonitoringSiteCode,2014,CAS_14798-03-9,Ammonium,t/a,1.28,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2451
SE635136-128895,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,78.4,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2430
SE635136-128895,euMonitoringSiteCode,2019,CAS_14798-03-9,Ammonium,t/a,73.2,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2409
SE635136-128895,euMonitoringSiteCode,2018,CAS_14798-03-9,Ammonium,t/a,127,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2388
SE635136-128895,euMonitoringSiteCode,2017,CAS_14798-03-9,Ammonium,t/a,94.7,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2367
SE635136-128895,euMonitoringSiteCode,2016,CAS_14798-03-9,Ammonium,t/a,133,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2346
SE635136-128895,euMonitoringSiteCode,2015,CAS_14798-03-9,Ammonium,t/a,80.3,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2325
SE635136-128895,euMonitoringSiteCode,2014,CAS_14798-03-9,Ammonium,t/a,88.3,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2304
SE633520-153920,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,17.3,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2283
ES060ESPFMA082,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,17.8305989768407,FloodY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,5061
ES064ESPFAA0000056,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,7.34209839827755,FloodY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4999
ES064ESPFAA0000057,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,15.7264732617021,FloodY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,5033
ES060ESPFMA00MD0128,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,5073
ES060ESPFMA00MD0129,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,5082
ES060ESPFMA00MD0132,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,10.9019911165926,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,5092
ES060ESPFMA00MD0141,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,628.244126861937,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,5102
ES060ESPFMA00MD0142,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,1.13562407464506,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,5112
ES060ESPFMA00MD0162,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,1141.42966962951,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,5122
ES060ESPFMA072,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,645.209185794493,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,5134
ES060ESPFMA073,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0.0782318806977708,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,5144
ES014ESPF14-RW-17-120,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4846
ES014ESPF14-RW-18-020,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4858
ESCHC2303,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,52.747170806304,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4870
ES040ESPF000400077,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,54.6711869808,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4882
ES050ESPF41502,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,624.405087215996,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4895
ES050ESPF510200,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,3.95415669372057,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4907
ES050ESPF51613,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,2320.33171689569,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4919
ES063ESPFAA1036001,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,4587.75759454906,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4931
ESCHC2012,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,2.3997885638025,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4944
ESCHC2070,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,12.3088159329408,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4956
ESCHC2143,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,17.961117209646,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4968
ESKAD504,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,10.5439259278031,,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4567
ESLEA196,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,1.09913832479929,,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4579
ESNER520,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,97.1476744017025,,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4591
ESOIA102,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,2.644495564947,,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4603
ESOKA114,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,12.4654658107985,,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4615
ESORI606,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,62.9580570557248,,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4627
ESURO520,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,16.485606258134,,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4639
ES010ESPFMS003FQ,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,31.13877557934,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4666
ESURU400,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,5.98782564771541,,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4651
ES010ESPFMS013FQ,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4678
ES014ESPF14-RW-01-100,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,3.07141007745,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4690
ES014ESPF14-RW-03-070,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4702
ES014ESPF14-RW-05-310,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4714
ES014ESPF14-RW-06-180,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4726
ES014ESPF14-RW-07-060,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4738
ES014ESPF14-RW-08-020,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4750
ES014ESPF14-RW-10-070,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4762
ES014ESPF14-RW-12-040,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4774
ES014ESPF14-RW-14-040,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4786
ES014ESPF14-RW-14-080,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4798
ES014ESPF14-RW-15-060,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,2.3344124235575,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4810
ES014ESPF14-RW-16-040,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4822
ES014ESPF14-RW-17-010,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0.904753723166093,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,4834
ES060ESPFMA087,euMonitoringSiteCode,2020,CAS_14798-03-9,Ammonium,t/a,0.441049213263859,OutY,,Upper emissions value following OSPAR procedure,https://cdr.eionet.europa.eu/es/eea/wise_soe/wise1/envyffmbg/Emissions_ES_2020_Rivers_RiverineInputLoads.xml,2022-02-02 13:20:43.000,valid,A,,5155
